index;x;y;z
243;-1.575531;0.163635;-0.201721
244;-1.281158;0.051926;-0.197495
245;-1.419037;0.262543;-0.163177
246;-1.323975;0.048080;-0.406052
247;-1.570862;0.297531;-0.303757
248;-1.488861;0.450394;-0.271622
249;-1.399750;0.480865;-0.252625
250;-1.341019;0.655258;-0.190201
251;-1.211700;0.612839;-0.146133
252;-1.088745;0.543976;-0.096222
253;-0.899353;0.500305;-0.087799
254;-0.846924;0.485901;-0.105179
255;-0.727966;0.490051;-0.078384
256;-0.800034;0.504593;-0.073318
257;-0.788834;0.402710;-0.131699
258;-1.029007;0.482208;-0.186661
259;-1.106293;0.490372;-0.174088
260;-1.041168;0.333237;-0.118805
261;-1.005753;0.328033;-0.140106
262;-1.048920;0.353973;-0.188797
263;-1.222351;0.401215;-0.185471
264;-1.329285;0.405609;-0.233841
265;-1.491119;0.347168;-0.270996
266;-1.579086;0.250778;-0.296860
267;-1.655273;0.220673;-0.354965
268;-1.344162;-0.052872;-0.357376
269;-1.214539;0.028656;-0.225281
270;-1.297867;0.367035;-0.168091
271;-1.234665;0.410095;-0.224243
272;-1.160095;0.381927;-0.172638
273;-1.194473;0.422394;-0.076614
274;-1.147141;0.484558;-0.060440
275;-1.056381;0.497818;-0.072479
276;-0.959717;0.467575;-0.109390
277;-0.810181;0.446960;-0.117188
278;-0.743362;0.406281;-0.112778
279;-0.929367;0.495316;-0.018555
280;-0.988968;0.407654;-0.091537
281;-1.022339;0.439377;-0.115738
282;-1.050812;0.387650;-0.127060
283;-0.946823;0.319687;-0.112152
284;-0.882217;0.281998;-0.168701
285;-1.039047;0.336807;-0.151276
286;-1.214432;0.360214;-0.194351
287;-1.329498;0.306931;-0.262177
288;-1.508987;0.260529;-0.289398
289;-1.453064;0.119461;-0.328720
290;-1.590607;0.146423;-0.294662
291;-1.167999;-0.182526;-0.312347
292;-1.415527;0.221848;-0.231110
293;-1.347092;0.294571;-0.248383
294;-1.211441;0.354126;-0.176987
295;-1.220581;0.437775;-0.085129
296;-1.150604;0.469284;-0.040817
297;-1.098404;0.478928;-0.035919
298;-0.959457;0.452148;-0.062057
299;-0.833405;0.441284;-0.103928
300;-0.832565;0.490479;-0.078934
301;-0.888382;0.517181;-0.092529
302;-0.932526;0.504913;-0.112366
303;-0.997986;0.458710;-0.105301
304;-1.034439;0.448151;-0.029907
305;-0.987427;0.413269;-0.015518
306;-0.909637;0.338547;-0.014603
307;-1.011948;0.176971;-0.003616
308;-1.091995;0.474258;-0.471802
309;-1.242203;0.426178;-0.357727
310;-1.327042;0.422150;-0.507263
311;-1.359528;0.423676;-0.523453
312;-1.467270;0.502640;-0.414413
313;-1.176926;0.037125;-0.472137
314;-1.348343;0.251389;-0.353775
315;-1.314560;0.383560;-0.291092
316;-1.262848;0.427963;-0.220749
317;-1.154572;0.454269;-0.121216
318;-1.124390;0.488495;-0.086563
319;-1.080078;0.489258;-0.006653
320;-0.981766;0.462280;0.015411
321;-0.902664;0.446838;0.055573
322;-0.846222;0.470886;0.052048
323;-0.874451;0.521042;-0.060547
324;-0.819031;0.485123;-0.132660
325;-1.092789;0.511002;-0.192810
326;-1.126923;0.482986;-0.180710
327;-1.036591;0.389862;-0.219940
328;-0.908905;0.300064;-0.229736
329;-0.995529;0.288269;-0.180130
330;-1.081161;0.295090;-0.170547
331;-1.250214;0.306793;-0.189209
332;-1.280426;0.182739;-0.233276
333;-1.518845;0.186859;-0.281342
334;-1.432846;0.064178;-0.385727
335;-1.354675;0.004623;-0.414261
336;-1.276367;-0.011932;-0.337372
337;-1.485794;0.297028;-0.244980
338;-1.502426;0.393661;-0.199158
339;-1.412140;0.469070;-0.161652
340;-1.408310;0.525146;-0.098633
341;-1.293503;0.566528;-0.038788
342;-1.094635;0.544510;-0.070877
343;-0.862778;0.522552;-0.074615
344;-0.681213;0.512100;-0.079361
345;-0.540359;0.455902;-0.058167
346;-0.753616;0.563004;-0.002655
347;-0.858444;0.438980;-0.116211
348;-1.300095;0.747925;-0.080170
349;-1.248306;0.540009;-0.194901
350;-1.056946;0.460892;-0.197037
351;-1.150299;0.437469;-0.148361
352;-1.337433;0.491379;-0.155609
353;-1.543457;0.490616;-0.210098
354;-1.582962;0.238785;-0.263474
355;-1.611542;0.124680;-0.290863
356;-1.343903;0.029449;-0.317215
357;-1.349319;0.039886;-0.256729
358;-1.272125;-0.062408;-0.271408
359;-1.552811;0.347046;-0.216034
360;-1.505447;0.460007;-0.250549
361;-1.410889;0.532654;-0.202225
362;-1.419144;0.672806;-0.168350
363;-1.312714;0.701920;-0.174561
364;-1.201691;0.664520;-0.153259
365;-1.063232;0.617020;-0.133224
366;-0.930054;0.584930;-0.133377
367;-0.705551;0.484650;-0.105560
368;-0.720428;0.568466;-0.024033
369;-0.622543;0.401871;-0.074341
370;-0.910004;0.492676;0.024460
371;-1.054123;0.470978;0.055725
372;-1.093674;0.437469;0.049393
373;-1.082977;0.436295;-0.042206
374;-1.241959;0.580948;-0.227188
375;-1.431686;0.596924;-0.379974
376;-1.584152;0.504684;-0.453766
377;-1.682129;0.290527;-0.454697
378;-1.517548;0.096313;-0.404861
379;-1.386475;0.030228;-0.343918
380;-1.155014;-0.117371;-0.332611
381;-1.354752;0.223938;-0.291672
382;-1.352890;0.308212;-0.309830
383;-1.261307;0.352066;-0.259521
384;-1.345322;0.474930;-0.160156
385;-1.337814;0.565506;-0.134308
386;-1.290649;0.615311;-0.135086
387;-1.116974;0.633606;-0.125015
388;-0.923233;0.580383;-0.115707
389;-0.700073;0.491898;-0.068161
390;-0.787155;0.558899;-0.039703
391;-0.815414;0.498672;-0.053482
392;-1.009552;0.595718;-0.056976
393;-1.153198;0.667480;-0.085312
394;-1.028412;0.562500;-0.077164
395;-1.063553;0.474136;-0.014206
396;-1.148560;0.486374;0.044189
397;-1.423355;0.598999;0.019760
398;-1.536728;0.558838;-0.069427
399;-1.678177;0.416626;-0.161026
400;-1.735092;0.054657;-0.250946
401;-1.623520;0.140839;-0.146423
402;-1.255341;-0.008514;-0.109192
403;-1.289047;0.204163;-0.148621
404;-1.331223;0.417114;-0.199402
405;-1.422516;0.605881;-0.222977
406;-1.399109;0.663452;-0.199615
407;-1.436020;0.730652;-0.139084
408;-1.377121;0.744080;-0.114532
409;-1.288528;0.706558;-0.076538
410;-1.076645;0.665466;-0.121094
411;-0.945892;0.675400;-0.082245
412;-0.729523;0.627548;-0.110214
413;-0.651184;0.664215;-0.031509
414;-0.733978;0.601486;-0.048813
415;-0.814682;0.856934;0.067627
416;-1.032059;0.721634;-0.009750
417;-1.308273;0.517975;-0.135406
418;-1.392471;0.505096;-0.071320
419;-1.591797;0.553223;-0.037659
420;-1.759247;0.525681;-0.077881
421;-1.653046;0.212143;-0.137848
422;-1.641464;0.142319;-0.198135
423;-1.359055;-0.006287;-0.211441
424;-1.310577;-0.040619;-0.188690
425;-1.244186;-0.085281;-0.272995
426;-1.404999;0.171341;-0.266464
427;-1.520432;0.379501;-0.265900
428;-1.460403;0.464890;-0.246201
429;-1.455597;0.571884;-0.224594
430;-1.384827;0.668823;-0.201202
431;-1.331131;0.660034;-0.170654
432;-1.146362;0.632111;-0.162720
433;-1.049164;0.587128;-0.097214
434;-0.853470;0.478851;-0.109985
435;-0.851242;0.545441;-0.024200
436;-0.614883;0.271790;-0.074585
437;-0.919037;0.509308;0.034424
438;-0.879623;0.414658;-0.009399
439;-0.854584;0.327545;-0.067291
440;-0.978165;0.378326;-0.102417
441;-1.186401;0.473557;-0.087494
442;-1.593674;0.582001;-0.322083
443;-1.627441;0.306137;-0.391800
444;-1.837631;0.211029;-0.467484
445;-1.571274;-0.007065;-0.429062
446;-1.577576;0.037262;-0.225311
447;-1.205673;-0.224533;-0.291534
448;-1.278671;0.083771;-0.316757
449;-1.263611;0.236023;-0.379654
450;-1.215103;0.334106;-0.355850
451;-1.196136;0.393723;-0.270294
452;-1.216797;0.463257;-0.216019
453;-1.222427;0.525879;-0.217896
454;-1.129715;0.525314;-0.251083
455;-1.068939;0.566711;-0.176666
456;-0.952835;0.551270;-0.157516
457;-0.951447;0.562805;-0.061142
458;-0.813339;0.549332;-0.003067
459;-0.787582;0.493225;-0.036865
460;-0.833435;0.728500;0.073120
461;-0.907883;0.536591;0.026398
462;-1.120850;0.403259;-0.059128
463;-1.252197;0.386246;-0.020554
464;-1.466644;0.371124;0.024323
465;-1.582901;0.271317;-0.031815
466;-1.608658;0.110245;-0.131058
467;-1.592712;0.095078;-0.110123
468;-1.620621;0.131561;-0.111511
469;-1.242111;-0.159164;-0.173248
470;-1.296234;0.080917;-0.114395
471;-1.313400;0.305923;-0.142471
472;-1.299194;0.366837;-0.155289
473;-1.222549;0.404190;-0.141159
474;-1.230270;0.462616;-0.107819
475;-1.266495;0.560333;-0.110504
476;-1.205551;0.611023;-0.113083
477;-1.073608;0.577011;-0.146378
478;-1.002686;0.604813;-0.114563
479;-0.871109;0.528381;-0.114273
480;-0.770126;0.704514;0.054291
481;-0.634613;0.508041;-0.039825
482;-1.122299;0.672989;0.027588
483;-1.132309;0.436722;-0.057266
484;-0.999283;0.346695;-0.028915
485;-1.100616;0.388199;0.027054
486;-1.289536;0.464996;0.006958
487;-1.474670;0.439178;-0.035599
488;-1.598450;0.341278;-0.107178
489;-1.681778;0.174561;-0.212494
