index;x;y;z
264;-2.242233;-0.979324;-0.668915
265;-0.735062;0.751968;-0.299957
266;-0.417999;1.174072;-0.061493
267;-0.464371;1.225052;0.130142
268;-0.515564;0.864395;-0.104691
269;-1.693573;0.892303;-0.140640
270;-4.012283;-3.300385;-0.328491
271;-2.378799;-3.525131;-0.245087
272;0.089691;-1.822952;-0.198044
273;1.264297;-1.309875;-0.623306
274;1.236374;-1.028442;-0.487198
275;0.190796;-1.251099;-0.565216
276;-1.341858;-2.011032;-0.569427
277;-3.640091;-2.552628;0.027679
278;-2.961380;-0.671692;0.237732
279;-0.631287;0.599762;-0.114243
280;0.188110;1.249924;-0.199631
281;0.097656;1.418747;-0.172989
282;-0.345184;0.844315;-0.018448
283;-1.574097;0.653168;0.435059
284;-3.947540;-1.383972;0.085495
285;-3.464935;-2.216293;-0.654984
286;-0.710434;-1.438385;-0.078552
287;0.481262;-1.215317;-0.490875
288;1.098709;-0.964722;-0.607941
289;0.566010;-0.783600;-0.686920
290;-0.858383;-1.370880;-0.587173
291;-2.551285;-2.295517;-0.598846
292;-3.345993;-1.609360;-0.543365
293;-1.653061;-0.035934;-0.144867
294;-0.369492;0.967316;-0.044357
295;-0.214920;1.620224;-0.027740
296;-0.082993;1.358795;0.023941
297;-0.992645;0.880997;0.042816
298;-2.749466;-0.057602;-0.181076
299;-4.153931;-3.119003;-0.959793
300;-1.247223;-2.203461;-0.798096
301;0.727158;-1.500259;-0.292847
302;1.171799;-1.329239;-0.631973
303;0.690353;-1.362442;-0.692093
304;-0.526031;-1.512512;-0.525925
305;-2.198792;-1.971268;-0.682770
306;-3.310226;-2.361481;-0.575897
307;-2.035339;-0.829803;-0.262726
308;-0.691849;0.664139;-0.326996
309;-0.509308;1.285477;-0.136917
310;-0.433090;1.570175;0.084488
311;-0.613342;1.017227;-0.063889
312;-2.156845;0.091690;0.197327
313;-4.576019;-3.003693;-0.315460
314;-2.125061;-2.925766;-0.884247
315;0.422211;-1.584702;-0.388779
316;1.330017;-1.338791;-0.317368
317;1.150101;-0.930923;-0.406586
318;0.133270;-1.043610;-0.500107
319;-0.948883;-1.766083;-0.477020
320;-2.581146;-2.995361;-0.943710
321;-2.898346;-1.869659;-1.008743
322;-1.249603;0.171387;-0.126511
323;-0.498230;1.267426;-0.157928
324;-0.596161;1.807312;0.372864
325;-0.691895;1.224640;0.075378
326;-1.542389;0.497620;-0.029205
327;-4.557404;-2.483780;-0.720093
328;-2.652512;-3.366592;-0.958755
329;-0.207291;-1.766571;-0.403931
330;1.140518;-1.163162;-0.519745
331;1.587555;-1.030380;-0.639389
332;0.592056;-1.167801;-0.822113
333;-0.934326;-1.881302;-0.724747
334;-3.250916;-3.397781;-0.841980
335;-2.876953;-1.725082;-0.608734
336;-1.151718;0.175583;-0.220123
337;-0.121536;0.926224;0.011856
338;-0.457306;1.106949;0.259842
339;-0.442520;1.073914;0.149536
340;-1.294525;0.916168;0.123291
341;-2.775635;-1.645813;-0.108368
342;-3.094040;-3.931610;-0.312790
343;-0.779785;-2.407791;0.233856
344;1.048508;-1.327148;-0.195236
345;1.550461;-0.987717;-0.376724
346;1.196289;-0.996887;-0.667160
347;-0.240005;-1.578552;-0.511978
348;-1.773804;-3.010071;-0.504623
349;-2.744064;-2.761871;-0.728027
350;-1.807831;-0.589722;-0.159622
351;-0.509567;1.162643;-0.153458
352;-0.743591;1.521484;0.066284
353;-0.662857;1.284988;0.025238
354;-1.180588;0.799866;0.191360
355;-2.722610;-0.498215;0.094452
356;-4.093063;-3.311050;-0.129852
357;-1.771622;-2.009109;-1.892014
358;0.048325;-1.599228;-1.100159
359;0.935867;-1.027740;-1.332321
360;0.511246;-1.077148;-1.130722
361;-0.420044;-1.494614;-0.833038
362;-2.140732;-2.178772;-0.927856
363;-3.243973;-2.168915;-0.874283
364;-2.095490;-0.529663;-0.257187
365;-0.615982;0.924927;-0.055283
366;-0.672470;1.369598;0.058014
367;-0.515244;1.349594;0.156326
368;-1.013931;0.905640;-0.062775
369;-2.408493;-0.576126;-0.143188
370;-4.318893;-3.554489;-0.977280
371;-1.337143;-2.585846;-0.385941
372;0.660370;-1.385498;0.018112
373;1.316620;-1.089630;-0.143478
374;1.188339;-0.712830;-0.192703
375;0.118515;-1.167130;-0.431030
376;-1.042068;-2.257309;-0.421341
377;-2.627335;-3.202560;-0.666672
378;-2.637115;-2.052811;-0.792450
379;-1.287537;0.193054;-0.183685
380;-0.586151;1.346725;-0.169113
381;-0.764648;1.370041;0.068207
382;-0.505173;0.911530;0.013840
383;-1.484772;0.145538;0.134995
384;-2.986481;-2.702744;-0.512299
385;-1.955383;-3.024643;-1.186676
386;-0.034317;-1.576309;-0.221970
387;0.925079;-1.100906;-0.313812
388;1.110703;-0.646561;-0.327637
389;0.687973;-0.884430;-0.293823
390;-0.437805;-1.826309;-0.291702
391;-2.100800;-3.152115;-0.655365
392;-2.431320;-2.275421;-0.927399
393;-1.212875;-0.332336;-0.281235
394;-0.545944;0.929153;-0.216934
395;-0.378876;1.053497;-0.087524
396;-0.389252;0.884430;0.016800
397;-1.014252;0.507782;0.174438
398;-2.350983;-1.353973;-0.334244
399;-2.946091;-3.061020;-0.824844
400;-0.872055;-1.850449;-0.841202
401;0.253937;-1.367538;-0.404419
402;1.043030;-1.248886;-0.292648
403;0.939316;-0.938507;-0.440872
404;-0.001022;-1.327423;-0.569946
405;-1.564728;-2.098633;-0.836761
406;-2.479889;-2.157516;-1.759735
407;-1.971817;-0.694275;-1.091461
408;-0.705688;0.635117;-0.234833
409;-0.388641;0.975098;0.034317
410;-0.322189;1.006363;0.130966
411;-0.522629;0.690155;0.017731
412;-1.671341;0.327194;-0.238617
413;-3.055695;-2.267441;-1.507339
414;-2.397507;-2.659348;-0.729462
415;-0.012070;-1.600601;-0.309814
416;0.842865;-1.274384;-0.102493
417;1.201462;-0.931488;-0.002960
418;0.684921;-0.864258;-0.335587
419;-0.940094;-1.991913;-0.776077
420;-1.980087;-3.420074;-1.316864
421;-2.164581;-1.972794;-1.188232
422;-1.075684;-0.134872;-0.480896
423;-0.907578;0.863220;-0.262558
424;-0.649948;1.273178;-0.168335
425;-0.524063;0.684296;-0.000076
426;-0.970108;-0.907394;-0.259674
427;-1.545364;-2.645950;-0.217117
428;-1.169235;-2.281387;-0.222549
429;-0.130157;-1.126770;-0.261444
430;0.860718;-0.714035;-0.038788
431;1.197891;-0.905334;-0.186905
432;0.954193;-1.278076;-0.425919
433;-0.204086;-1.889587;-0.674911
434;-0.862625;-2.590988;-0.879898
435;-1.654953;-2.155640;-1.451538
436;-1.326340;-0.184570;-0.371063
437;-0.387009;0.664917;-0.084518
438;-0.766663;1.190247;0.113632
439;-0.632172;0.832809;0.135452
440;-1.221909;0.509171;0.173370
441;-3.529114;-2.774445;-0.424744
442;-2.092041;-3.338333;-1.494629
443;-0.152481;-1.934021;-0.370087
444;0.892014;-1.128403;-0.308426
445;1.211105;-0.633423;-0.205200
446;0.780655;-0.805115;-0.309387
447;-0.446945;-1.718460;-0.387375
448;-1.476379;-2.561172;-0.907700
449;-2.611008;-2.079712;-1.710556
450;-1.550613;-0.067719;-0.563950
451;-0.475021;0.715759;-0.027405
452;-0.770935;1.106918;0.148346
453;-0.287628;0.892120;0.392807
454;-1.199234;0.530151;0.406494
455;-2.641937;-1.580002;-0.246872
456;-3.606766;-3.073959;-1.462189
457;-0.700348;-1.821747;-0.333511
458;0.857849;-1.132355;-0.196289
459;1.471649;-0.964890;-0.380325
460;1.193085;-1.110931;-0.488983
461;-0.498489;-1.903214;-0.692749
462;-1.813248;-2.611633;-0.592361
463;-2.597794;-2.286209;-0.758377
464;-1.861282;-0.689835;-0.435196
465;-0.696823;0.697952;-0.248932
466;-0.480988;1.182922;-0.013519
467;-0.607651;1.088760;-0.070648
468;-0.983887;0.643997;-0.000473
469;-2.163864;0.208115;0.076294
470;-4.760391;-3.333206;-0.887924
471;-1.414719;-3.285690;-0.810501
472;0.504028;-1.762375;-0.657990
473;1.280533;-1.354904;-0.397552
474;0.805084;-1.285934;-0.380630
475;-0.422440;-1.824249;-0.539825
476;-1.955139;-2.395126;-0.693680
477;-3.003967;-2.511383;-1.200058
478;-2.148880;-1.045807;-0.805405
479;-0.811432;0.617584;-0.426544
480;-0.324310;1.396423;-0.209183
481;-0.585968;1.504669;-0.078415
482;-0.642426;1.094223;-0.131729
483;-1.867584;0.700394;0.083328
484;-4.527496;-3.243759;-0.674606
485;-2.757660;-3.193130;-1.766342
486;-0.176117;-1.871811;-0.398712
487;1.424072;-1.334518;-0.385727
488;1.243713;-1.263702;-0.675705
489;0.072510;-1.232864;-0.684540
490;-1.161148;-1.852066;-0.704590
491;-2.756439;-2.940216;-0.926193
492;-2.986221;-2.017975;-0.993835
493;-1.468872;0.087250;-0.355637
494;-0.486740;1.233353;-0.205002
495;-0.868439;1.730652;-0.146484
496;-0.588745;1.195465;-0.154266
497;-1.686417;0.526291;0.078278
498;-3.121719;-2.224106;-0.402573
499;-3.121277;-3.887756;-1.175354
500;-0.484436;-1.984634;-0.493286
501;0.840637;-0.933578;-0.434326
502;1.484299;-0.462845;-0.436050
503;1.329849;-0.565643;-0.480896
504;-0.038055;-1.527802;-0.412949
505;-1.897461;-3.231384;-0.945770
506;-3.080719;-3.203568;-0.894272
507;-2.169556;-0.923599;-0.464355
508;-0.767838;1.053223;-0.410675
509;-0.383942;1.735886;-0.016281
510;-0.626175;1.694031;0.031464
511;-1.183075;0.986267;0.038208
512;-2.488266;-0.332840;0.260880
513;-4.934967;-3.440170;-0.637726
514;-2.208237;-3.065598;-0.355179
515;0.584763;-1.677094;-0.600876
516;1.407394;-1.414108;-0.529617
517;1.151138;-1.092484;-0.247879
518;0.096481;-1.061432;-0.075836
519;-1.231491;-2.289429;-0.123260
520;-3.398407;-3.279770;-0.698853
521;-3.133957;-1.547867;-1.161652
522;-1.570435;0.545547;-0.405838
523;-0.323044;1.970886;-0.156097
524;-0.264313;1.997391;0.279587
525;-0.736710;1.222015;-0.154266
526;-1.849792;0.674286;0.177261
527;-3.794495;-0.856354;-0.834305
528;-4.259903;-2.359131;-1.599106
529;-1.249390;-1.838226;-0.772049
530;0.560257;-1.807892;-0.529388
531;0.914764;-1.674042;-0.640167
532;0.076416;-1.602310;-0.961624
533;-1.571350;-1.796707;-0.653259
534;-3.174957;-2.309189;-0.500748
535;-3.732437;-1.901123;-0.786957
536;-2.038116;-0.140793;-0.455292
537;-0.416183;0.993240;-0.690323
538;-0.472977;2.125565;-0.316360
539;-0.264023;1.929642;-0.244598
540;-1.405426;1.243500;-0.268295
541;-3.223907;-0.222610;-0.098801
542;-5.391266;-3.150955;-1.358856
543;-1.854187;-2.868698;-0.835327
544;0.673660;-1.661438;-0.424347
545;1.712753;-1.418976;-0.364563
546;1.054337;-1.259933;-0.528885
547;-0.130402;-1.519470;-0.603165
548;-1.715240;-2.577591;-0.787933
549;-3.200592;-3.129272;-1.033249
550;-2.965652;-1.528030;-1.121994
551;-1.292480;0.479538;-0.697098
552;-0.477570;1.548477;-0.280945
553;-0.555908;1.860825;-0.092773
554;-0.397659;1.116028;-0.193771
555;-2.096710;0.821899;-0.056412
556;-3.866150;-2.201965;-1.232162
557;-3.745056;-3.750290;-2.186111
558;-0.336853;-2.019943;-0.477936
559;1.417435;-1.297928;-0.886108
560;1.881134;-0.996063;-0.761551
561;0.474091;-1.296219;-0.780670
562;-0.795731;-2.008377;-0.563461
563;-2.385376;-3.161606;-1.028351
564;-3.604919;-2.436218;-1.543762
565;-2.038513;-0.162949;-0.621368
566;-0.654312;1.345398;-0.335617
567;-0.514771;1.755051;-0.067184
568;-0.406128;1.379074;0.042297
569;-1.770615;0.888031;0.075424
570;-3.749954;-1.514847;0.049103
571;-3.590790;-3.013641;-1.550995
572;-1.147995;-2.648819;-0.668869
573;0.919434;-1.568954;-1.028244
574;1.541153;-1.349091;-0.780777
575;0.749527;-1.111908;-0.524948
576;-0.506104;-1.575485;-0.434708
577;-1.690170;-2.663376;-0.463409
578;-3.015915;-2.971558;-1.090637
