index;x;y;z
312;-0.574661;0.720093;-0.062927
313;-0.508957;0.551514;-0.051498
314;-0.498016;0.589279;-0.035034
315;-0.542770;0.670273;-0.059830
316;-0.698685;0.760208;-0.186020
317;-1.300247;1.013824;-0.191742
318;-1.810883;1.186630;-0.148407
319;-1.957535;1.202682;-0.247849
320;-2.063477;1.204269;-0.360062
321;-1.880966;0.991653;-0.484451
322;-1.857025;0.893417;-0.374100
323;-1.485687;0.729431;-0.234650
324;-1.400681;0.504135;-0.227173
325;-1.355331;0.314728;-0.442780
326;-1.264023;0.081604;-0.782761
327;-1.303589;0.403748;-0.513000
328;-1.261688;0.729370;-0.340942
329;-1.306763;0.974319;-0.276840
330;-1.327530;1.041107;-0.266739
331;-1.393448;1.128754;-0.220413
332;-1.387360;1.164276;-0.182327
333;-1.303635;1.171082;-0.184616
334;-1.169434;1.081589;-0.174606
335;-1.045670;1.002686;-0.170959
336;-0.833359;0.839218;-0.149399
337;-0.632599;0.715866;-0.094101
338;-0.396805;0.512299;-0.050217
339;-0.410812;0.497711;0.028122
340;-0.640671;0.548111;0.087021
341;-0.730209;0.545685;0.170044
342;-0.753815;0.600494;0.111832
343;-0.980011;0.776794;0.019836
344;-1.275848;0.965134;-0.065430
345;-1.472900;1.007355;-0.183121
346;-1.675095;0.883926;-0.210464
347;-1.708130;0.746124;-0.131927
348;-1.434448;0.678665;-0.139236
349;-1.268295;0.688980;-0.154602
350;-1.067993;0.308105;-0.318283
351;-1.181290;0.253922;-0.390549
352;-1.227417;0.335754;-0.358063
353;-1.227936;0.509125;-0.247238
354;-1.114853;0.658905;-0.184006
355;-1.194473;0.846848;-0.174393
356;-1.163010;0.931503;-0.179352
357;-1.120956;0.864716;-0.202713
358;-1.051804;0.839478;-0.165115
359;-0.920120;0.816086;-0.142029
360;-0.855591;0.786255;-0.150711
361;-0.778671;0.992401;0.017578
362;-0.495544;0.868759;-0.014069
363;-0.637543;0.940735;-0.042679
364;-0.877884;0.869522;0.080475
365;-0.910782;0.609741;0.186874
